card_id,name,owned_multiverseid,created,modified,color,cmc,mana_cost,types,reserved,multiverse_id,printings
312,Naturalize,207336,2017-09-04 18:39:36.841638,,G,2,{1}{G},Instant,f,193439,"[{""rarity"":""C"",""set"":""10E"",""multiverseid"":129656},{""rarity"":""C"",""set"":""8ED"",""multiverseid"":45420},{""rarity"":""C"",""set"":""9ED"",""multiverseid"":83183},{""rarity"":""C"",""set"":""ALA"",""multiverseid"":174890},{""rarity"":""C"",""set"":""DDU"",""multiverseid"":442755},{""rarity"":""C"",""set"":""DTK"",""multiverseid"":394634},{""rarity"":""C"",""set"":""GTC"",""multiverseid"":366303},{""rarity"":""C"",""set"":""ISD"",""multiverseid"":237015},{""rarity"":""C"",""set"":""KTK"",""multiverseid"":386617},{""rarity"":""C"",""set"":""M10"",""multiverseid"":189896},{""rarity"":""C"",""set"":""M11"",""multiverseid"":207336},{""rarity"":""C"",""set"":""M12"",""multiverseid"":221894},{""rarity"":""C"",""set"":""M13"",""multiverseid"":253672},{""rarity"":""C"",""set"":""M14"",""multiverseid"":370802},{""rarity"":""C"",""set"":""M15"",""multiverseid"":383319},{""rarity"":""C"",""set"":""M19"",""multiverseid"":447326},{""rarity"":""C"",""set"":""ONS"",""multiverseid"":35414},{""rarity"":""C"",""set"":""RIX"",""multiverseid"":439796},{""rarity"":""C"",""set"":""ROE"",""multiverseid"":193439}]"
352,Bonesplitter,370442,2017-09-04 18:40:51.80172,,"",1,{1},Artifact,f,,"[{""rarity"":""C"",""set"":""MMA"",""multiverseid"":370442},{""rarity"":""C"",""set"":""MRD"",""multiverseid"":47442}]"
353,Boros Signet,95537,2017-09-04 18:40:51.97317,,"",2,{2},Artifact,f,95537,"[{""rarity"":""C"",""set"":""C15"",""multiverseid"":405157},{""rarity"":""U"",""set"":""C17"",""multiverseid"":433137},{""rarity"":""C"",""set"":""CM2"",""multiverseid"":446912},{""rarity"":""C"",""set"":""CMA"",""multiverseid"":430431},{""rarity"":""C"",""set"":""CMD"",""multiverseid"":247373},{""rarity"":""C"",""set"":""GK1"",""multiverseid"":455774},{""rarity"":""C"",""set"":""HOP"",""multiverseid"":205358},{""rarity"":""U"",""set"":""MM3"",""multiverseid"":426042},{""rarity"":""C"",""set"":""RAV"",""multiverseid"":95537}]"
59,Timetwister,,2017-09-04 18:33:02.743082,,U,3,{2}{U},Sorcery,t,383132,"[{""rarity"":""R"",""set"":""2ED"",""multiverseid"":""729""},{""rarity"":""R"",""set"":""LEA"",""multiverseid"":""132""},{""rarity"":""R"",""set"":""LEB"",""multiverseid"":""427""}]"
690,Stromkirk Noble,230783,2017-09-17 21:52:24.510374,,R,1,{R},Creature,f,230783,"[{""rarity"":""R"",""set"":""ISD"",""multiverseid"":""230783""}]"
688,Splinter Twin,397816,2017-09-17 21:52:24.164276,,R,4,{2}{R}{R},Enchantment,f,193474,"[{""rarity"":""R"",""set"":""MM2"",""multiverseid"":""397816""},{""rarity"":""R"",""set"":""ROE"",""multiverseid"":""193474""}]"
692,Young Pyromancer,370600,2017-09-17 21:52:24.855055,,R,2,{1}{R},Creature,f,456751,"[{""rarity"":""U"",""set"":""DDS"",""multiverseid"":""426592""},{""rarity"":""U"",""set"":""EMA"",""multiverseid"":""413697""},{""rarity"":""U"",""set"":""JMP"",""multiverseid"":""489562""},{""rarity"":""U"",""set"":""M14"",""multiverseid"":""370600""},{""rarity"":""S"",""set"":""TSR"",""multiverseid"":""512319""},{""rarity"":""U"",""set"":""UMA"",""multiverseid"":""456751""}]"
676,Dualcaster Mage,389496,2017-09-17 21:52:22.104966,,R,3,{1}{R}{R},Creature,f,,"[{""rarity"":""R"",""set"":""2XM"",""multiverseid"":""489797""},{""rarity"":""R"",""set"":""C14"",""multiverseid"":""389496""},{""rarity"":""R"",""set"":""C20"",""multiverseid"":""482778""},{""rarity"":""R"",""set"":""C21"",""multiverseid"":""519200""},{""rarity"":""R"",""set"":""CM2"",""multiverseid"":""446830""},{""rarity"":""R"",""set"":""CMR"",""multiverseid"":""500892""},{""rarity"":""R"",""set"":""E01"",""multiverseid"":""430585""},{""rarity"":""R"",""set"":""EMA"",""multiverseid"":""413669""},{""rarity"":""R"",""set"":""JMP"",""multiverseid"":""489503""}]"
708,Augur of Bolas,249676,2017-09-17 21:53:16.016799,,U,2,{1}{U},Creature,f,460968,"[{""rarity"":""U"",""set"":""C13"",""multiverseid"":""376251""},{""rarity"":""U"",""set"":""M13"",""multiverseid"":""249676""},{""rarity"":""C"",""set"":""MM3"",""multiverseid"":""425855""},{""rarity"":""U"",""set"":""WAR"",""multiverseid"":""460968""}]"
399,Selesnya Signet,95538,2017-09-04 18:41:00.118222,,"",2,{2},Artifact,f,,"[{""rarity"":""C"",""set"":""C13"",""multiverseid"":376493},{""rarity"":""C"",""set"":""CMA"",""multiverseid"":430447},{""rarity"":""C"",""set"":""CMD"",""multiverseid"":247388},{""rarity"":""C"",""set"":""GK1"",""multiverseid"":456381},{""rarity"":""U"",""set"":""MM3"",""multiverseid"":426051},{""rarity"":""C"",""set"":""RAV"",""multiverseid"":95538}]"
88,Diregraf Ghoul,226747,2017-09-04 18:36:26.078808,,B,1,{B},Creature,f,,"[{""rarity"":""U"",""set"":""DDQ"",""multiverseid"":""409630""},{""rarity"":""U"",""set"":""ISD"",""multiverseid"":""226747""},{""rarity"":""U"",""set"":""M19"",""multiverseid"":""447228""}]"
136,Unburial Rites,227087,2017-09-04 18:36:34.519129,,B,5,{4}{B},Sorcery,f,456715,"[{""rarity"":""U"",""set"":""C20"",""multiverseid"":""482767""},{""rarity"":""U"",""set"":""ISD"",""multiverseid"":""227087""},{""rarity"":""U"",""set"":""MM3"",""multiverseid"":""425910""},{""rarity"":""U"",""set"":""UMA"",""multiverseid"":""456715""}]"
791,Roast,394667,2017-09-17 22:03:40.309398,,R,2,{1}{R},Sorcery,f,,"[{""rarity"":""U"",""set"":""DTK"",""multiverseid"":394667}]"
806,Temple of Silence,373522,2017-09-17 22:04:21.016672,,"",0,,Land,f,373522,"[{""rarity"":""R"",""set"":""M20"",""multiverseid"":467010},{""rarity"":""R"",""set"":""THS"",""multiverseid"":373522}]"
797,"Nykthos, Shrine to Nyx",373713,2017-09-17 22:04:19.455847,,"",0,,Land,f,373713,"[{""rarity"":""R"",""set"":""THS"",""multiverseid"":373713}]"
873,Verdurous Gearhulk,417745,2017-09-17 22:07:56.597132,,G,5,{3}{G}{G},"Artifact,Creature",f,,"[{""rarity"":""M"",""set"":""KLD"",""multiverseid"":417745},{""rarity"":""M"",""set"":""MPS"",""multiverseid"":420592}]"
899,Moss Diamond,3260,2017-09-17 22:20:50.840831,,"",2,{2},Artifact,f,3260,"[{""rarity"":""U"",""set"":""6ED"",""multiverseid"":15442},{""rarity"":""U"",""set"":""7ED"",""multiverseid"":15854},{""rarity"":""U"",""set"":""C14"",""multiverseid"":389600},{""rarity"":""U"",""set"":""CMA"",""multiverseid"":430441},{""rarity"":""U"",""set"":""MIR"",""multiverseid"":3260}]"
484,Volrath's Stronghold,5263,2017-09-04 18:42:48.600924,,"",0,,Land,t,,"[{""rarity"":""R"",""set"":""STH"",""multiverseid"":5263}]"
896,Charcoal Diamond,3244,2017-09-17 22:20:50.318191,,"",2,{2},Artifact,f,3244,"[{""rarity"":""U"",""set"":""6ED"",""multiverseid"":15440},{""rarity"":""U"",""set"":""7ED"",""multiverseid"":15849},{""rarity"":""U"",""set"":""C14"",""multiverseid"":389463},{""rarity"":""U"",""set"":""MIR"",""multiverseid"":3244}]"
898,Marble Diamond,15441,2017-09-17 22:20:50.666683,,"",2,{2},Artifact,f,3258,"[{""rarity"":""U"",""set"":""6ED"",""multiverseid"":15441},{""rarity"":""U"",""set"":""7ED"",""multiverseid"":15850},{""rarity"":""U"",""set"":""C14"",""multiverseid"":389588},{""rarity"":""U"",""set"":""DDC"",""multiverseid"":197005},{""rarity"":""U"",""set"":""DVD"",""multiverseid"":394036},{""rarity"":""U"",""set"":""MIR"",""multiverseid"":3258}]"
900,Sky Diamond,15443,2017-09-17 22:20:51.016616,,"",2,{2},Artifact,f,,"[{""rarity"":""U"",""set"":""6ED"",""multiverseid"":15443},{""rarity"":""U"",""set"":""7ED"",""multiverseid"":15851},{""rarity"":""U"",""set"":""C14"",""multiverseid"":389677},{""rarity"":""U"",""set"":""MIR"",""multiverseid"":3267}]"
2,The Abyss,1460,2017-09-04 18:02:03.628696,,B,4,{3}{B},Enchantment,t,,"[{""rarity"":""R"",""set"":""LEG"",""multiverseid"":""1460""}]"
1,Moat,,2017-06-11 19:28:38.001789,,W,4,{2}{W}{W},Enchantment,t,,"[{""rarity"":""R"",""set"":""LEG"",""multiverseid"":""1626""}]"
180,Lightning Bolt,1303,2017-09-04 18:37:36.733811,,R,1,{R},Instant,f,,"[{""rarity"":""C"",""set"":""2ED"",""multiverseid"":""806""},{""rarity"":""C"",""set"":""3ED"",""multiverseid"":""1303""},{""rarity"":""C"",""set"":""4ED"",""multiverseid"":""2291""},{""rarity"":""U"",""set"":""A25"",""multiverseid"":""442130""},{""rarity"":""C"",""set"":""BTD"",""multiverseid"":""27255""},{""rarity"":""U"",""set"":""E01"",""multiverseid"":""430593""},{""rarity"":""U"",""set"":""JMP"",""multiverseid"":""489532""},{""rarity"":""C"",""set"":""LEA"",""multiverseid"":""209""},{""rarity"":""C"",""set"":""LEB"",""multiverseid"":""504""},{""rarity"":""C"",""set"":""M10"",""multiverseid"":""191089""},{""rarity"":""C"",""set"":""M11"",""multiverseid"":""205227""},{""rarity"":""U"",""set"":""MM2"",""multiverseid"":""397722""},{""rarity"":""C"",""set"":""PD2"",""multiverseid"":""234704""},{""rarity"":""R"",""set"":""SLD"",""multiverseid"":""485315""},{""rarity"":""R"",""set"":""SLD"",""multiverseid"":""485316""},{""rarity"":""R"",""set"":""SLD"",""multiverseid"":""485317""},{""rarity"":""R"",""set"":""SLD"",""multiverseid"":""485318""}]"
203,Tin Street Hooligan,96960,2017-09-04 18:37:40.692735,,R,2,{1}{R},Creature,f,96960,"[{""rarity"":""C"",""set"":""GPT"",""multiverseid"":96960}]"
300,Genesis,34833,2017-09-04 18:39:34.751293,,G,5,{4}{G},Creature,f,,"[{""rarity"":""R"",""set"":""JUD"",""multiverseid"":34833},{""rarity"":""R"",""set"":""MH1"",""multiverseid"":464115}]"
793,Managorger Hydra,398456,2017-09-17 22:03:56.143688,,G,3,{2}{G},Creature,f,,"[{""rarity"":""R"",""set"":""C16"",""multiverseid"":420774},{""rarity"":""R"",""set"":""ORI"",""multiverseid"":398456}]"
792,Den Protector,394535,2017-09-17 22:03:55.965744,,G,2,{1}{G},Creature,f,,"[{""rarity"":""R"",""set"":""C16"",""multiverseid"":420764},{""rarity"":""R"",""set"":""C19"",""multiverseid"":470707},{""rarity"":""R"",""set"":""DTK"",""multiverseid"":394535}]"
651,Qasali Pridemage,179556,2017-09-17 21:51:31.456383,,WG,2,{G}{W},Creature,f,,"[{""rarity"":""C"",""set"":""ARB"",""multiverseid"":""179556""},{""rarity"":""C"",""set"":""C17"",""multiverseid"":""433121""},{""rarity"":""C"",""set"":""DDH"",""multiverseid"":""249405""},{""rarity"":""S"",""set"":""TSR"",""multiverseid"":""512349""}]"
696,Desecration Demon,270959,2017-09-17 21:52:49.233492,,B,4,{2}{B}{B},Creature,f,270959,"[{""rarity"":""R"",""set"":""DDR"",""multiverseid"":""417467""},{""rarity"":""R"",""set"":""MM3"",""multiverseid"":""425891""},{""rarity"":""R"",""set"":""RTR"",""multiverseid"":""270959""}]"
694,Brain Maggot,,2017-09-17 21:52:48.877639,,B,2,{1}{B},"Enchantment,Creature",f,,"[{""rarity"":""U"",""set"":""JOU"",""multiverseid"":""380382""}]"
687,Searing Spear,249684,2017-09-17 21:52:23.995416,,R,2,{1}{R},Instant,f,,"[{""rarity"":""C"",""set"":""E01"",""multiverseid"":""430595""},{""rarity"":""C"",""set"":""M13"",""multiverseid"":""249684""}]"
695,Carnophage,6079,2017-09-17 21:52:49.06074,,B,1,{B},Creature,f,382879,"[{""rarity"":""C"",""set"":""EXO"",""multiverseid"":""6079""}]"
706,Vampire Lacerator,192225,2017-09-17 21:52:50.967005,,B,1,{B},Creature,f,192225,"[{""rarity"":""C"",""set"":""A25"",""multiverseid"":""442103""},{""rarity"":""C"",""set"":""DDK"",""multiverseid"":""368481""},{""rarity"":""C"",""set"":""MM2"",""multiverseid"":""397845""},{""rarity"":""C"",""set"":""ZEN"",""multiverseid"":""192225""}]"
684,Manic Vandal,230764,2017-09-17 21:52:23.462825,,R,3,{2}{R},Creature,f,230764,"[{""rarity"":""C"",""set"":""M11"",""multiverseid"":""208007""},{""rarity"":""C"",""set"":""M12"",""multiverseid"":""230764""}]"
681,"Kiki-Jiki, Mirror Breaker",50321,2017-09-17 21:52:22.950544,,R,5,{2}{R}{R}{R},Creature,f,244666,"[{""rarity"":""R"",""set"":""CHK"",""multiverseid"":""50321""},{""rarity"":""M"",""set"":""IMA"",""multiverseid"":""438702""},{""rarity"":""M"",""set"":""MM2"",""multiverseid"":""397698""},{""rarity"":""M"",""set"":""MMA"",""multiverseid"":""370534""},{""rarity"":""S"",""set"":""TSR"",""multiverseid"":""512312""},{""rarity"":""M"",""set"":""V11"",""multiverseid"":""244666""}]"
194,Seething Song,34945,2017-09-04 18:37:39.143843,,R,3,{2}{R},Instant,f,,"[{""rarity"":""C"",""set"":""9ED"",""multiverseid"":""83377""},{""rarity"":""C"",""set"":""ARC"",""multiverseid"":""220561""},{""rarity"":""C"",""set"":""C21"",""multiverseid"":""519214""},{""rarity"":""C"",""set"":""DDG"",""multiverseid"":""243487""},{""rarity"":""C"",""set"":""MRD"",""multiverseid"":""34945""}]"
154,Earthquake,14651,2017-09-04 18:37:32.179005,,R,1,{X}{R},Sorcery,f,,"[{""rarity"":""R"",""set"":""2ED"",""multiverseid"":""791""},{""rarity"":""R"",""set"":""3ED"",""multiverseid"":""1289""},{""rarity"":""R"",""set"":""4ED"",""multiverseid"":""2272""},{""rarity"":""R"",""set"":""5ED"",""multiverseid"":""4044""},{""rarity"":""R"",""set"":""6ED"",""multiverseid"":""14651""},{""rarity"":""R"",""set"":""7ED"",""multiverseid"":""11254""},{""rarity"":""R"",""set"":""C15"",""multiverseid"":""405210""},{""rarity"":""R"",""set"":""C17"",""multiverseid"":""433069""},{""rarity"":""R"",""set"":""CM2"",""multiverseid"":""446831""},{""rarity"":""R"",""set"":""CMA"",""multiverseid"":""430301""},{""rarity"":""R"",""set"":""CMD"",""multiverseid"":""247315""},{""rarity"":""R"",""set"":""LEA"",""multiverseid"":""194""},{""rarity"":""R"",""set"":""LEB"",""multiverseid"":""489""},{""rarity"":""R"",""set"":""M10"",""multiverseid"":""190551""},{""rarity"":""R"",""set"":""P02"",""multiverseid"":""6609""},{""rarity"":""R"",""set"":""POR"",""multiverseid"":""4335""}]"
880,Copperline Gorge,209408,2017-09-17 22:08:14.056748,,"",0,,Land,f,209408,"[{""rarity"":""R"",""set"":""SOM"",""multiverseid"":209408}]"
885,Concealed Courtyard,417818,2017-09-17 22:08:20.775727,,"",0,,Land,f,,"[{""rarity"":""R"",""set"":""KLD"",""multiverseid"":417818}]"
420,Wurmcoil Engine,207875,2017-09-04 18:41:03.793407,,"",6,{6},"Artifact,Creature",f,207875,"[{""rarity"":""M"",""set"":""C14"",""multiverseid"":389756},{""rarity"":""M"",""set"":""CM2"",""multiverseid"":446967},{""rarity"":""M"",""set"":""MPS"",""multiverseid"":425825},{""rarity"":""M"",""set"":""SOM"",""multiverseid"":207875}]"
80,Buried Alive,29846,2017-09-04 18:36:24.682907,,B,3,{2}{B},Sorcery,f,4451,"[{""rarity"":""U"",""set"":""CM2"",""multiverseid"":""446795""},{""rarity"":""U"",""set"":""CMD"",""multiverseid"":""247342""},{""rarity"":""U"",""set"":""ODY"",""multiverseid"":""29846""},{""rarity"":""U"",""set"":""PD3"",""multiverseid"":""270455""},{""rarity"":""U"",""set"":""UMA"",""multiverseid"":""456684""},{""rarity"":""U"",""set"":""WTH"",""multiverseid"":""4451""}]"
44,Opposition,15162,2017-09-04 18:33:00.142538,,U,4,{2}{U}{U},Enchantment,f,,"[{""rarity"":""R"",""set"":""7ED"",""multiverseid"":""15796""},{""rarity"":""M"",""set"":""MP2"",""multiverseid"":""430670""},{""rarity"":""R"",""set"":""UDS"",""multiverseid"":""15162""}]"
66,Vendilion Clique,152549,2017-09-04 18:33:03.973347,,U,3,{1}{U}{U},Creature,f,,"[{""rarity"":""M"",""set"":""A25"",""multiverseid"":""442065""},{""rarity"":""M"",""set"":""MM2"",""multiverseid"":""397824""},{""rarity"":""M"",""set"":""MMA"",""multiverseid"":""370390""},{""rarity"":""R"",""set"":""MOR"",""multiverseid"":""152549""}]"
38,Memory Lapse,2949,2017-09-04 18:31:51.776964,,U,2,{1}{U},Instant,f,,"[{""rarity"":""C"",""set"":""5ED"",""multiverseid"":""3924""},{""rarity"":""C"",""set"":""6ED"",""multiverseid"":""11399""},{""rarity"":""C"",""set"":""7ED"",""multiverseid"":""27080""},{""rarity"":""C"",""set"":""DDM"",""multiverseid"":""380199""},{""rarity"":""C"",""set"":""EMA"",""multiverseid"":""413602""},{""rarity"":""C"",""set"":""HML"",""multiverseid"":""2949""},{""rarity"":""C"",""set"":""HML"",""multiverseid"":""2950""},{""rarity"":""C"",""set"":""MIR"",""multiverseid"":""3345""}]"
22,Frantic Search,12375,2017-09-04 18:31:50.254214,,U,3,{2}{U},Instant,f,,"[{""rarity"":""C"",""set"":""C20"",""multiverseid"":""482739""},{""rarity"":""C"",""set"":""ULG"",""multiverseid"":""12375""},{""rarity"":""C"",""set"":""UMA"",""multiverseid"":""456653""}]"
36,Mana Leak,241831,2017-09-04 18:31:51.589188,,U,2,{1}{U},Instant,f,,"[{""rarity"":""C"",""set"":""8ED"",""multiverseid"":""45242""},{""rarity"":""C"",""set"":""9ED"",""multiverseid"":""83160""},{""rarity"":""C"",""set"":""BRB"",""multiverseid"":""21126""},{""rarity"":""C"",""set"":""DDN"",""multiverseid"":""386345""},{""rarity"":""C"",""set"":""IMA"",""multiverseid"":""438632""},{""rarity"":""C"",""set"":""M11"",""multiverseid"":""204981""},{""rarity"":""C"",""set"":""M12"",""multiverseid"":""241831""},{""rarity"":""C"",""set"":""MM2"",""multiverseid"":""397773""},{""rarity"":""C"",""set"":""STH"",""multiverseid"":""5182""}]"
26,Impulse,3641,2017-09-04 18:31:50.631494,,U,2,{1}{U},Instant,f,,"[{""rarity"":""C"",""set"":""BBD"",""multiverseid"":""446087""},{""rarity"":""C"",""set"":""BTD"",""multiverseid"":""26616""},{""rarity"":""C"",""set"":""DDN"",""multiverseid"":""386330""},{""rarity"":""M"",""set"":""V13"",""multiverseid"":""373330""},{""rarity"":""C"",""set"":""VIS"",""multiverseid"":""3641""}]"
35,Mana Drain,1491,2017-09-04 18:31:51.49705,,U,2,{U}{U},Instant,f,383006,"[{""rarity"":""M"",""set"":""CMR"",""multiverseid"":""497600""},{""rarity"":""M"",""set"":""CMR"",""multiverseid"":""502310""},{""rarity"":""M"",""set"":""IMA"",""multiverseid"":""438631""},{""rarity"":""U"",""set"":""LEG"",""multiverseid"":""1491""}]"
61,Treachery,12148,2017-09-04 18:33:03.092644,,U,5,{3}{U}{U},Enchantment,t,12148,"[{""rarity"":""R"",""set"":""UDS"",""multiverseid"":""12148""}]"
51,Serendib Efreet,1221,2017-09-04 18:33:01.347468,,U,3,{2}{U},Creature,f,383088,"[{""rarity"":""R"",""set"":""3ED"",""multiverseid"":""1221""},{""rarity"":""R"",""set"":""ARN"",""multiverseid"":""939""},{""rarity"":""R"",""set"":""EMA"",""multiverseid"":""413612""},{""rarity"":""R"",""set"":""JMP"",""multiverseid"":""489332""},{""rarity"":""M"",""set"":""V09"",""multiverseid"":""194970""}]"
56,"Tamiyo, the Moon Sage",240070,2017-09-04 18:33:02.218299,,U,5,{3}{U}{U},Planeswalker,f,460123,"[{""rarity"":""M"",""set"":""AVR"",""multiverseid"":""240070""}]"
183,Mizzium Mortars,253632,2017-09-04 18:37:37.245114,,R,2,{1}{R},Sorcery,f,253632,"[{""rarity"":""R"",""set"":""C15"",""multiverseid"":""405302""},{""rarity"":""R"",""set"":""GK1"",""multiverseid"":""456222""},{""rarity"":""R"",""set"":""MM3"",""multiverseid"":""425926""},{""rarity"":""R"",""set"":""RTR"",""multiverseid"":""253632""}]"
58,Time Walk,728,2017-09-04 18:33:02.570488,,U,2,{1}{U},Sorcery,t,383131,"[{""rarity"":""R"",""set"":""2ED"",""multiverseid"":""728""},{""rarity"":""R"",""set"":""LEA"",""multiverseid"":""131""},{""rarity"":""R"",""set"":""LEB"",""multiverseid"":""426""}]"
186,Orcish Lumberjack,2646,2017-09-04 18:37:37.76224,,R,1,{R},Creature,f,383038,"[{""rarity"":""C"",""set"":""DDL"",""multiverseid"":""373399""},{""rarity"":""C"",""set"":""ICE"",""multiverseid"":""2646""}]"
19,Forbid,5157,2017-09-04 18:31:49.963828,,U,3,{1}{U}{U},Instant,f,,"[{""rarity"":""U"",""set"":""EXO"",""multiverseid"":""5157""},{""rarity"":""M"",""set"":""MP2"",""multiverseid"":""430668""}]"
84,Dark Confidant,370413,2017-09-04 18:36:25.38369,,B,2,{1}{B},Creature,f,83771,"[{""rarity"":""M"",""set"":""2XM"",""multiverseid"":""489754""},{""rarity"":""M"",""set"":""2XM"",""multiverseid"":""491351""},{""rarity"":""M"",""set"":""MM2"",""multiverseid"":""397731""},{""rarity"":""M"",""set"":""MMA"",""multiverseid"":""370413""},{""rarity"":""R"",""set"":""RAV"",""multiverseid"":""83771""}]"
28,Into the Roil,178151,2017-09-04 18:31:50.823628,,U,2,{1}{U},Instant,f,178151,"[{""rarity"":""C"",""set"":""C14"",""multiverseid"":""389560""},{""rarity"":""C"",""set"":""C17"",""multiverseid"":""433018""},{""rarity"":""C"",""set"":""C18"",""multiverseid"":""451047""},{""rarity"":""C"",""set"":""CMR"",""multiverseid"":""500877""},{""rarity"":""C"",""set"":""DDM"",""multiverseid"":""380188""},{""rarity"":""C"",""set"":""ZEN"",""multiverseid"":""178151""},{""rarity"":""C"",""set"":""ZNR"",""multiverseid"":""491691""}]"
1271,Hullbreaker Horror,,2022-02-27 14:06:07.149497,,U,7,{5}{U}{U},Creature,f,,"[{""rarity"":""R"",""set"":""VOW"",""multiverseid"":""540902""},{""rarity"":""R"",""set"":""VOW"",""multiverseid"":""544720""}]"
184,Mogg War Marshal,116739,2017-09-04 18:37:37.419985,,R,2,{1}{R},Creature,f,116739,"[{""rarity"":""C"",""set"":""DD1"",""multiverseid"":""157924""},{""rarity"":""C"",""set"":""EMA"",""multiverseid"":""413681""},{""rarity"":""C"",""set"":""EVG"",""multiverseid"":""393973""},{""rarity"":""C"",""set"":""MMA"",""multiverseid"":""370547""},{""rarity"":""C"",""set"":""TSP"",""multiverseid"":""116739""},{""rarity"":""C"",""set"":""TSR"",""multiverseid"":""509541""}]"
490,Yavimaya Coast,84474,2017-09-04 18:42:49.659066,,"",0,,Land,f,,"[{""rarity"":""R"",""set"":""10E"",""multiverseid"":129810},{""rarity"":""R"",""set"":""9ED"",""multiverseid"":84474},{""rarity"":""R"",""set"":""APC"",""multiverseid"":23249},{""rarity"":""R"",""set"":""C19"",""multiverseid"":470833},{""rarity"":""R"",""set"":""M15"",""multiverseid"":383441},{""rarity"":""R"",""set"":""ORI"",""multiverseid"":398566}]"
644,Gerrard's Verdict,29416,2017-09-17 21:51:30.251601,,BW,2,{W}{B},Sorcery,f,,"[{""rarity"":""U"",""set"":""APC"",""multiverseid"":29416}]"
205,Urabrask the Hidden,214378,2017-09-04 18:37:41.051453,,R,5,{3}{R}{R},Creature,f,214378,"[{""rarity"":""M"",""set"":""IMA"",""multiverseid"":438718},{""rarity"":""M"",""set"":""NPH"",""multiverseid"":214378}]"
398,Scroll Rack,4628,2017-09-04 18:40:59.94209,,"",2,{2},Artifact,f,,"[{""rarity"":""R"",""set"":""CM1"",""multiverseid"":338458},{""rarity"":""M"",""set"":""MPS"",""multiverseid"":420609},{""rarity"":""R"",""set"":""TMP"",""multiverseid"":4628}]"
